,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1991-01-05,23-214,HOU,,IND,W (+13),0,2:00,0,3,0.0,0,1,0.0,0,2,0.0,1,0,1,0,0,0,0,0,0,-2.2,
1,2,2,1991-01-08,23-217,HOU,,POR,L (-26),0,5:00,0,2,0.0,0,1,0.0,2,2,1.0,0,0,0,0,1,0,1,0,2,0.6,
2,3,3,1991-01-10,23-219,HOU,@,DEN,W (+23),0,3:00,2,2,1.0,0,0,,0,0,,1,1,2,1,0,0,0,0,4,5.1,
3,4,4,1991-01-13,23-222,HOU,@,LAL,L (-19),0,1:00,0,1,0.0,0,0,,2,2,1.0,0,0,0,0,0,0,0,1,2,0.9,
4,5,5,1991-01-19,23-228,HOU,,LAC,W (+11),0,2:00,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,
5,6,6,1991-01-24,23-233,HOU,,MIN,W (+24),0,4:00,2,2,1.0,0,0,,1,2,0.5,0,1,1,0,0,0,0,0,5,4.3,
6,7,7,1991-01-29,23-238,HOU,,SAS,W (+2),0,1:00,1,1,1.0,0,0,,1,1,1.0,0,0,0,0,0,0,0,0,3,2.7,
7,8,8,1991-02-02,23-242,HOU,@,SAS,W (+6),0,2:00,0,2,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-1.4,
8,9,9,1991-02-06,23-246,HOU,@,MIL,W (+2),0,2:00,1,1,1.0,0,0,,0,0,,1,0,1,0,0,0,0,1,2,2.0,
9,10,10,1991-02-12,23-252,HOU,@,UTA,L (-21),0,9:00,2,3,0.667,0,0,,0,0,,0,3,3,1,0,0,0,2,4,3.5,
10,11,11,1991-02-14,23-254,HOU,,WSB,W (+12),0,7:00,1,1,1.0,0,0,,1,4,0.25,0,0,0,0,0,0,0,1,3,1.1,
11,12,12,1991-02-16,23-256,HOU,,PHO,W (+9),0,2:00,0,2,0.0,0,0,,0,0,,1,0,1,0,0,0,0,1,0,-1.1,
12,13,13,1991-02-24,23-264,HOU,@,MIN,W (+9),0,2:00,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1.4,
13,14,14,1991-02-26,23-266,HOU,@,DEN,W (+30),0,5:00,2,3,0.667,0,0,,0,0,,1,1,2,0,1,0,1,1,4,3.3,
14,15,15,1991-04-03,23-302,HOU,,DAL,W (+16),0,2:00,1,1,1.0,0,0,,2,2,1.0,0,0,0,0,0,0,0,0,4,3.7,
15,16,16,1991-04-16,23-315,HOU,@,POR,L (-19),0,9:00,2,3,0.667,0,0,,2,2,1.0,1,2,3,0,1,0,1,3,6,4.8,
16,17,17,1991-04-19,23-318,HOU,@,DAL,L (-6),0,4:00,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,
17,18,18,1991-04-21,23-320,HOU,,DEN,W (+6),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
18,1,1,1991-11-01,24-149,HOU,,LAL,W (+5),1,28:00,2,5,0.4,0,2,0.0,2,2,1.0,0,5,5,3,1,0,2,6,6,3.5,
19,2,2,1991-11-02,24-150,HOU,@,DEN,L (-8),1,23:00,2,3,0.667,0,0,,0,0,,0,2,2,1,0,1,1,1,4,3.3,
20,3,3,1991-11-05,24-153,HOU,,POR,W (+7),1,20:00,5,8,0.625,3,6,0.5,0,0,,0,3,3,3,1,0,1,4,13,10.8,
21,4,4,1991-11-07,24-155,HOU,,CLE,W (+19),1,22:00,4,9,0.444,1,4,0.25,2,2,1.0,1,3,4,0,0,1,0,3,11,7.4,
22,5,5,1991-11-09,24-157,HOU,,PHO,W (+1),1,19:00,2,7,0.286,1,1,1.0,0,0,,0,4,4,1,0,0,0,1,5,2.4,
23,6,6,1991-11-12,24-160,HOU,@,DAL,W (+6),1,28:00,4,6,0.667,2,4,0.5,2,2,1.0,1,4,5,1,0,2,0,2,12,12.6,
24,7,7,1991-11-15,24-163,HOU,@,LAL,L (-12),1,27:00,2,8,0.25,0,0,,2,2,1.0,4,3,7,2,0,0,1,1,6,4.9,
25,8,8,1991-11-16,24-164,HOU,@,SAC,W (+9),0,11:00,1,5,0.2,0,2,0.0,1,1,1.0,0,0,0,0,0,1,0,1,3,0.2,
26,9,9,1991-11-19,24-167,HOU,,NYK,W (+11),0,6:00,0,1,0.0,0,0,,0,0,,1,1,2,1,0,0,0,2,0,0.2,
27,10,10,1991-11-21,24-169,HOU,,MIN,W (+4),0,6:00,1,3,0.333,1,2,0.5,0,0,,0,0,0,0,0,0,0,1,3,0.9,
28,11,11,1991-11-23,24-171,HOU,@,MIN,L (-13),0,12:00,1,7,0.143,0,1,0.0,0,0,,4,1,5,0,0,0,0,2,2,-0.2,
29,12,12,1991-11-26,24-174,HOU,,NJN,W (+9),0,13:00,3,3,1.0,0,0,,0,0,,1,1,2,1,0,0,0,1,6,6.4,
30,13,13,1991-11-29,24-177,HOU,@,IND,L (-20),0,12:00,1,4,0.25,1,2,0.5,0,0,,0,2,2,2,0,1,0,0,3,3.3,
31,14,14,1991-12-01,24-179,HOU,@,DET,L (-7),0,16:00,2,5,0.4,1,2,0.5,0,0,,1,2,3,1,1,0,2,1,5,2.9,
32,15,15,1991-12-03,24-181,HOU,,DEN,L (-10),0,24:00,5,10,0.5,1,3,0.333,2,2,1.0,3,3,6,2,2,0,2,1,13,12.0,
33,16,16,1991-12-05,24-183,HOU,,ATL,L (-12),0,23:00,5,11,0.455,3,5,0.6,0,0,,1,2,3,0,0,1,0,3,13,8.1,
34,17,17,1991-12-07,24-185,HOU,,UTA,L (-5),0,1:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
35,18,18,1991-12-10,24-188,HOU,@,POR,W (+2),0,12:00,4,5,0.8,1,2,0.5,0,0,,0,1,1,1,0,0,0,1,9,7.7,
36,19,19,1991-12-12,24-190,HOU,@,GSW,W (+3),0,20:00,6,9,0.667,3,3,1.0,2,3,0.667,0,2,2,0,0,1,1,2,17,12.2,
37,20,20,1991-12-14,24-192,HOU,,SAS,L (-7),0,18:00,0,3,0.0,0,3,0.0,0,0,,0,3,3,0,0,0,1,4,0,-3.8,
38,21,21,1991-12-17,24-195,HOU,,WSB,W (+3),0,27:00,5,9,0.556,3,6,0.5,0,0,,0,4,4,1,0,0,2,3,13,7.4,
39,22,22,1991-12-19,24-197,HOU,,SAC,W (+7),0,20:00,3,8,0.375,0,4,0.0,0,0,,2,7,9,1,0,0,0,1,6,5.4,
40,23,23,1991-12-20,24-198,HOU,@,CHH,W (+4),0,10:00,3,4,0.75,1,1,1.0,2,3,0.667,1,0,1,1,0,0,0,2,9,7.6,
41,24,24,1991-12-22,24-200,HOU,@,ORL,W (+5),0,3:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,
42,25,25,1991-12-23,24-201,HOU,,DAL,L (-20),0,14:00,1,3,0.333,0,2,0.0,0,0,,1,1,2,0,0,0,0,1,2,0.9,
43,26,26,1991-12-26,24-204,HOU,@,NJN,L (-6),0,11:00,2,5,0.4,1,2,0.5,0,0,,1,2,3,0,0,0,0,1,5,3.2,
44,27,27,1991-12-27,24-205,HOU,@,WSB,W (+7),0,16:00,2,5,0.4,1,3,0.333,0,0,,1,2,3,4,1,1,1,2,5,6.3,
45,28,28,1991-12-29,24-207,HOU,@,MIL,L (-10),0,12:00,3,6,0.5,1,3,0.333,0,0,,1,1,2,0,0,0,0,1,7,4.6,
46,29,29,1991-12-30,24-208,HOU,@,CLE,L (-32),0,15:00,2,2,1.0,1,1,1.0,0,0,,0,7,7,0,0,0,1,1,5,5.1,
47,30,30,1992-01-02,24-211,HOU,,DET,L (-23),0,16:00,2,11,0.182,0,5,0.0,0,0,,2,5,7,1,0,1,1,0,4,0.4,
48,31,31,1992-01-04,24-213,HOU,@,SAS,W (+2),0,4:00,1,3,0.333,0,0,,0,0,,1,1,2,1,0,0,0,0,2,2.0,
49,32,32,1992-01-06,24-215,HOU,@,ATL,L (-12),0,8:00,1,3,0.333,1,2,0.5,2,2,1.0,0,0,0,0,0,0,0,2,5,2.5,
50,33,33,1992-01-08,24-217,HOU,@,PHI,L (-10),0,6:00,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,1,1,0,-2.1,
