,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
0,1,1,1982-10-30,23-144,PHI,,NJN,W (+11),0,1:00,0,1,0.0,0,0,,0,0,,,,2,0,,0,,0,0,,
1,2,2,1982-11-03,23-148,PHI,,SDC,W (+19),0,4:00,0,0,,0,0,,0,0,,0.0,2.0,2,0,0.0,0,2.0,2,0,-2.2,
2,3,3,1982-11-05,23-150,PHI,@,DET,W (+11),0,2:00,0,1,0.0,0,0,,0,0,,,,2,0,0.0,0,,1,0,,
3,4,4,1982-11-10,23-155,PHI,,CHI,W (+37),0,7:00,2,5,0.4,0,0,,1,2,0.5,2.0,3.0,5,1,0.0,0,2.0,2,5,2.1,
4,5,5,1982-11-17,23-162,PHI,,DET,W (+17),0,2:00,0,0,,0,0,,0,0,,0.0,1.0,1,0,0.0,0,1.0,0,0,-0.7,
5,6,6,1982-11-24,23-169,PHI,@,IND,W (+15),0,2:00,1,1,1.0,0,0,,0,1,0.0,0.0,0.0,0,0,0.0,0,0.0,1,2,0.9,
6,7,7,1982-11-26,23-171,PHI,@,CLE,W (+18),0,4:00,0,1,0.0,0,0,,1,2,0.5,0.0,1.0,1,0,0.0,0,0.0,2,1,-0.6,
7,8,8,1982-11-30,23-175,PHI,@,ATL,L (-14),0,1:00,0,0,,0,0,,0,0,,0.0,0.0,0,0,0.0,0,0.0,1,0,-0.4,
8,9,9,1982-12-03,23-178,PHI,@,SDC,W (+17),0,4:00,1,2,0.5,0,0,,0,0,,,,3,0,0.0,0,,1,2,,
9,10,10,1982-12-08,23-183,PHI,,ATL,W (+47),0,8:00,2,5,0.4,0,0,,0,4,0.0,4.0,3.0,7,1,0.0,0,0.0,0,4,4.1,
10,11,11,1982-12-11,23-186,PHI,,DET,W (+17),0,1:00,0,0,,0,0,,0,0,,0.0,0.0,0,0,0.0,0,,0,0,,
11,12,12,1982-12-17,23-192,PHI,,NYK,W (+14),0,3:00,0,0,,0,0,,0,0,,,,1,0,0.0,0,,0,0,,
12,13,13,1982-12-28,23-203,PHI,@,HOU,W (+11),0,4:00,1,2,0.5,0,0,,0,0,,0.0,0.0,0,0,0.0,0,4.0,1,2,-3.4,
13,14,14,1983-01-07,23-213,PHI,@,WSB,W (+17),0,2:00,0,0,,0,0,,0,0,,,,2,0,0.0,0,,0,0,,
14,15,15,1983-01-11,23-217,PHI,@,ATL,W (+10),0,18:00,2,2,1.0,0,0,,2,4,0.5,1.0,2.0,3,1,0.0,0,2.0,2,6,3.8,
15,16,16,1983-01-12,23-218,PHI,,MIL,W (+1),0,14:00,1,1,1.0,0,0,,0,0,,1.0,0.0,1,1,0.0,2,4.0,2,2,-0.3,
16,17,17,1983-01-19,23-225,PHI,,CHI,W (+20),0,5:00,0,2,0.0,0,0,,0,0,,0.0,1.0,1,0,0.0,0,0.0,1,0,-1.5,
17,18,18,1983-01-21,23-227,PHI,,SEA,W (+13),0,3:00,0,2,0.0,0,0,,1,2,0.5,1.0,1.0,2,1,0.0,0,0.0,0,1,0.9,
18,19,19,1983-01-23,23-229,PHI,@,MIL,L (-11),0,1:00,0,1,0.0,0,0,,1,2,0.5,0.0,0.0,0,0,0.0,0,0.0,0,1,-0.1,
19,20,20,1983-01-25,23-231,PHI,@,CHI,W (+17),0,6:00,2,4,0.5,0,0,,3,4,0.75,2.0,0.0,2,0,0.0,0,1.0,2,7,4.2,
20,21,21,1983-01-28,23-234,PHI,@,KCK,W (+15),0,1:00,0,0,,0,0,,0,0,,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,
21,22,22,1983-01-29,23-235,PHI,@,UTA,W (+17),0,2:00,0,0,,0,0,,1,2,0.5,0.0,2.0,2,0,0.0,0,0.0,3,1,0.0,
22,23,23,1983-02-01,23-238,PHI,@,DEN,W (+9),0,2:00,1,2,0.5,0,0,,0,2,0.0,2.0,1.0,3,0,0.0,0,0.0,1,2,1.5,
23,24,24,1983-02-09,23-246,PHI,,ATL,W (+13),0,2:00,2,2,1.0,0,0,,0,0,,1.0,3.0,4,0,0.0,0,0.0,0,4,5.0,
24,25,25,1983-02-16,23-253,PHI,,DEN,W (+21),0,9:00,2,2,1.0,0,0,,0,0,,1.0,0.0,1,0,0.0,0,4.0,3,4,-1.1,
25,26,26,1983-02-18,23-255,PHI,,HOU,W (+29),0,2:00,1,1,1.0,0,0,,0,0,,0.0,1.0,1,0,0.0,0,0.0,0,2,2.0,
