Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
1,1,1979-10-12,22-074,NYK,@,ATL,L (-17),1,37:00,6,10.0,0.6,0,0.0,,10,11,0.909,,,6,0.0,,2.0,,3.0,22,,
2,2,1979-10-13,22-075,NYK,,WSB,W (+7),1,50:00,8,19.0,0.421,0,0.0,,11,16,0.688,,,7,1.0,,,,4.0,27,,
3,3,1979-10-16,22-078,NYK,,HOU,W (+5),1,43:00,12,15.0,0.8,0,0.0,,7,8,0.875,,,6,3.0,0.0,1.0,,3.0,31,,
4,4,1979-10-18,22-080,NYK,@,DET,L (-14),1,30:00,5,15.0,0.333,0,0.0,,2,2,1.0,,,5,1.0,,,,5.0,12,,
5,5,1979-10-19,22-081,NYK,@,NJN,W (+5),1,37:00,8,16.0,0.5,0,0.0,,1,2,0.5,,,11,3.0,,,,5.0,17,,
6,6,1979-10-20,22-082,NYK,,PHI,L (-25),1,40:00,6,14.0,0.429,0,0.0,,4,6,0.667,,,2,2.0,,0.0,,2.0,16,,
7,7,1979-10-23,22-085,NYK,,IND,W (+24),1,37:00,8,12.0,0.667,0,0.0,,8,12,0.667,,,11,4.0,1.0,2.0,,5.0,24,,
8,8,1979-10-26,22-088,NYK,@,PHI,L (-11),1,43:00,4,13.0,0.308,0,0.0,,0,0,,,,11,4.0,,,,4.0,8,,
9,9,1979-10-27,22-089,NYK,,NJN,W (+2),1,31:00,7,12.0,0.583,0,0.0,,6,6,1.0,,,8,0.0,,,,5.0,20,,
10,10,1979-10-30,22-092,NYK,@,DEN,L (-9),1,37:00,12,18.0,0.667,0,0.0,,8,10,0.8,3.0,3.0,6,2.0,0.0,2.0,2.0,2.0,32,26.4,
11,11,1979-11-01,22-094,NYK,@,UTA,W (+16),1,44:00,13,18.0,0.722,0,0.0,,5,7,0.714,1.0,6.0,7,1.0,0.0,1.0,2.0,1.0,31,24.3,
12,12,1979-11-02,22-095,NYK,@,KCK,W (+1),1,43:00,4,9.0,0.444,0,0.0,,9,10,0.9,,,10,1.0,2.0,3.0,,4.0,17,,
13,13,1979-11-06,22-099,NYK,,ATL,L (-2),1,39:00,9,16.0,0.563,0,0.0,,2,5,0.4,,,7,2.0,,6.0,6.0,4.0,20,,
14,14,1979-11-10,22-103,NYK,,SAS,L (-4),1,42:00,4,13.0,0.308,0,0.0,,9,10,0.9,,,11,3.0,1.0,3.0,2.0,2.0,17,,
15,15,1979-11-13,22-106,NYK,,WSB,L (-4),1,44:00,9,14.0,0.643,0,0.0,,11,11,1.0,,,14,5.0,,,,3.0,29,,
16,16,1979-11-15,22-108,NYK,@,SAS,L (-4),1,37:00,9,18.0,0.5,0,0.0,,6,6,1.0,,,14,2.0,0.0,1.0,2.0,5.0,24,,
17,17,1979-11-16,22-109,NYK,@,HOU,L (-3),1,41:00,10,14.0,0.714,0,0.0,,6,7,0.857,,,8,4.0,1.0,5.0,,4.0,26,,
18,18,1979-11-17,22-110,NYK,,BOS,W (+4),1,44:00,9,16.0,0.563,0,0.0,,2,6,0.333,0.0,11.0,11,1.0,2.0,2.0,5.0,3.0,20,12.0,
19,19,1979-11-20,22-113,NYK,,HOU,W (+5),1,31:00,12,19.0,0.632,0,0.0,,0,0,,,,7,0.0,1.0,1.0,,6.0,24,,
20,20,1979-11-21,22-114,NYK,@,IND,L (-11),1,38:00,8,17.0,0.471,0,0.0,,3,3,1.0,,,10,2.0,0.0,1.0,,2.0,19,,
21,21,1979-11-24,22-117,NYK,,CLE,W (+20),1,38:00,7,12.0,0.583,0,0.0,,2,2,1.0,0.0,8.0,8,3.0,1.0,1.0,2.0,1.0,16,14.2,
22,22,1979-11-27,22-120,NYK,,DET,W (+2),1,43:00,8,13.0,0.615,0,0.0,,7,9,0.778,,,8,1.0,,,,5.0,23,,
23,23,1979-11-29,22-122,NYK,@,CLE,L (-2),1,35:00,10,17.0,0.588,0,0.0,,11,12,0.917,1.0,8.0,9,2.0,0.0,2.0,2.0,5.0,31,24.6,
24,24,1979-11-30,22-123,NYK,@,BOS,L (-3),1,45:00,9,15.0,0.6,0,0.0,,9,10,0.9,0.0,14.0,14,3.0,1.0,2.0,4.0,4.0,27,22.8,
25,25,1979-12-01,22-124,NYK,,DEN,W (+9),1,41:00,8,16.0,0.5,0,0.0,,10,10,1.0,2.0,10.0,12,2.0,1.0,3.0,3.0,5.0,26,21.9,
26,26,1979-12-04,22-127,NYK,,PHO,W (+4),1,45:00,13,22.0,0.591,0,0.0,,10,11,0.909,3.0,10.0,13,3.0,2.0,1.0,2.0,2.0,36,32.5,
